# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=9.0) err(r=9.0) flux(r=10.0) err(r=10.0) flux(r=11.0) err(r=11.0) flux(r=12.0) err(r=12.0) flux(r=13.0) err(r=13.0) flux(r=14.0) err(r=14.0) 
7800.304561 1.0267 849.7 0.298 0.073 7.77 25871.7 MSCL1_1702151426 1.003018 0.001350 1.002940 0.001364 1.002432 0.001383 1.001727 0.001406 1.001565 0.001433 1.000978 0.001463 
7800.304967 1.0266 850.1 -0.296 0.108 8.64 22299.3 MSCL1_1702151427 1.002845 0.001363 1.002261 0.001373 1.002618 0.001391 1.002639 0.001414 1.002737 0.001440 1.003213 0.001470 
7800.305360 1.0264 851.9 0.116 -0.049 8.46 23536.6 MSCL1_1702151428 1.002728 0.001359 1.003211 0.001372 1.003461 0.001391 1.003542 0.001414 1.003125 0.001441 1.002819 0.001471 
7800.305777 1.0263 856.5 0.167 -0.189 8.26 23529.8 MSCL1_1702151429 1.002368 0.001361 1.001809 0.001373 1.001793 0.001392 1.002076 0.001416 1.002146 0.001443 1.002129 0.001474 
7800.306170 1.0262 855.7 0.237 -0.064 8.57 19282.8 MSCL1_1702151430 1.001925 0.001390 1.001888 0.001394 1.002019 0.001407 1.002172 0.001427 1.002410 0.001451 1.002508 0.001479 
7800.306575 1.0261 868.7 0.439 0.386 7.91 23155.1 MSCL1_1702151431 1.003421 0.001370 1.003477 0.001381 1.003465 0.001400 1.003824 0.001424 1.003986 0.001451 1.003648 0.001480 
7800.306969 1.0259 871.6 0.110 -0.027 8.13 23891.0 MSCL1_1702151432 1.001406 0.001361 1.000342 0.001372 1.000218 0.001392 1.000290 0.001416 1.000064 0.001443 1.000155 0.001474 
7800.307374 1.0258 871.7 0.544 -0.195 7.83 26575.3 MSCL1_1702151433 1.003914 0.001350 1.003108 0.001366 1.003154 0.001388 1.002788 0.001413 1.002918 0.001442 1.002605 0.001474 
7800.307768 1.0257 876.5 0.068 -0.098 7.30 32836.8 MSCL1_1702151434 1.004826 0.001345 1.004460 0.001364 1.003997 0.001387 1.003846 0.001414 1.003787 0.001444 1.003802 0.001477 
7800.308161 1.0256 873.9 -0.539 -0.081 7.30 34472.5 MSCL1_1702151435 1.002686 0.001337 1.001722 0.001356 1.001772 0.001380 1.001312 0.001408 1.000811 0.001437 1.000643 0.001470 
7800.308543 1.0255 876.5 -0.093 -0.190 7.20 37135.9 MSCL1_1702151436 1.003908 0.001339 1.003579 0.001359 1.003344 0.001384 1.003336 0.001412 1.003354 0.001443 1.003270 0.001475 
7800.308948 1.0254 880.8 0.125 0.104 7.17 35594.8 MSCL1_1702151437 1.005361 0.001344 1.005017 0.001364 1.005058 0.001389 1.005326 0.001417 1.005477 0.001448 1.005342 0.001481 
7800.309342 1.0253 884.2 0.529 0.446 6.76 39539.2 MSCL1_1702151438 1.005435 0.001343 1.004780 0.001363 1.004641 0.001387 1.004534 0.001415 1.004227 0.001446 1.004320 0.001479 
7800.309747 1.0253 880.5 0.419 0.016 7.53 32886.1 MSCL1_1702151439 1.002300 0.001343 1.002333 0.001363 1.002036 0.001386 1.001880 0.001414 1.002094 0.001445 1.001734 0.001477 
7800.310140 1.0252 877.7 -0.109 -0.275 7.24 35148.0 MSCL1_1702151440 1.003120 0.001339 1.003003 0.001359 1.002785 0.001383 1.002617 0.001411 1.002258 0.001442 1.002100 0.001474 
7800.310545 1.0251 875.8 0.146 -0.069 6.77 38711.6 MSCL1_1702151441 1.003537 0.001336 1.003140 0.001356 1.002929 0.001380 1.002793 0.001408 1.002370 0.001438 1.001870 0.001470 
7800.310939 1.0250 879.0 -0.143 0.242 7.39 36288.9 MSCL1_1702151442 1.002360 0.001338 1.001921 0.001358 1.001947 0.001382 1.002137 0.001411 1.001895 0.001441 1.001949 0.001474 
7800.311332 1.0249 883.5 0.074 0.211 7.24 36664.7 MSCL1_1702151443 1.002405 0.001341 1.002057 0.001361 1.001586 0.001386 1.001352 0.001413 1.001194 0.001444 1.001268 0.001476 
7800.311726 1.0249 884.7 0.319 -0.121 6.97 37787.1 MSCL1_1702151444 1.002288 0.001342 1.001830 0.001362 1.001232 0.001386 1.000673 0.001413 1.000017 0.001443 0.999685 0.001476 
7800.312131 1.0248 888.6 -0.164 -0.219 7.18 39819.2 MSCL1_1702151445 0.999273 0.001339 0.998573 0.001359 0.998290 0.001384 0.997987 0.001412 0.997961 0.001444 0.998123 0.001477 
7800.312513 1.0248 893.2 0.235 0.261 6.83 37883.2 MSCL1_1702151446 1.001875 0.001344 1.001474 0.001365 1.001546 0.001390 1.001454 0.001419 1.000879 0.001450 1.000676 0.001483 
7800.312918 1.0247 893.0 0.344 0.004 6.92 39914.2 MSCL1_1702151447 1.000555 0.001341 0.999761 0.001361 0.999422 0.001386 0.999067 0.001414 0.998851 0.001445 0.998670 0.001478 
7800.313311 1.0246 894.4 0.096 0.014 7.15 35807.8 MSCL1_1702151448 1.002539 0.001344 1.002335 0.001364 1.002453 0.001390 1.002436 0.001418 1.001940 0.001449 1.001758 0.001482 
7800.313705 1.0246 894.9 0.120 0.163 7.03 38052.4 MSCL1_1702151449 1.004996 0.001346 1.004793 0.001368 1.004843 0.001393 1.004693 0.001422 1.004751 0.001454 1.004954 0.001488 
7800.314099 1.0245 889.8 0.220 0.134 7.71 34431.7 MSCL1_1702151450 1.002699 0.001343 1.002340 0.001364 1.002057 0.001388 1.001875 0.001417 1.001833 0.001448 1.001658 0.001481 
7800.314504 1.0245 887.2 0.223 -0.084 7.36 37416.0 MSCL1_1702151451 1.002768 0.001343 1.002533 0.001363 1.002065 0.001388 1.001655 0.001416 1.001558 0.001447 1.001646 0.001481 
7800.314909 1.0245 883.2 0.337 0.165 6.97 37502.0 MSCL1_1702151452 1.002293 0.001338 1.001590 0.001357 1.001348 0.001382 1.001313 0.001410 1.001257 0.001441 1.001206 0.001474 
7800.315302 1.0244 886.9 0.136 0.157 7.44 33833.5 MSCL1_1702151453 1.003946 0.001344 1.003394 0.001364 1.003231 0.001389 1.003322 0.001417 1.002907 0.001448 1.002924 0.001482 
7800.315696 1.0244 876.0 -0.006 -0.029 7.08 36212.3 MSCL1_1702151454 1.006074 0.001345 1.005914 0.001365 1.005492 0.001389 1.005519 0.001417 1.005088 0.001447 1.005099 0.001480 
7800.316089 1.0244 866.1 0.275 0.081 7.37 34729.2 MSCL1_1702151455 1.003103 0.001339 1.002920 0.001358 1.002554 0.001382 1.002567 0.001409 1.002277 0.001439 1.001521 0.001470 
7800.316494 1.0243 864.4 0.306 0.353 7.30 34618.3 MSCL1_1702151456 1.003433 0.001341 1.002907 0.001360 1.002647 0.001384 1.002719 0.001411 1.002624 0.001441 1.002325 0.001473 
7800.316899 1.0243 867.6 0.002 -0.177 7.89 31138.2 MSCL1_1702151457 1.002944 0.001340 1.003042 0.001358 1.003017 0.001381 1.003234 0.001408 1.003347 0.001437 1.003636 0.001469 
7800.317293 1.0243 874.6 -0.004 -0.465 7.44 32908.4 MSCL1_1702151458 1.002288 0.001344 1.001751 0.001362 1.001813 0.001386 1.001603 0.001413 1.001234 0.001442 1.001172 0.001475 
7800.317698 1.0243 884.9 -0.073 -0.523 7.32 33332.2 MSCL1_1702151459 1.002741 0.001349 1.002423 0.001368 1.002342 0.001392 1.001925 0.001420 1.001695 0.001450 1.001374 0.001483 
7800.318080 1.0243 895.2 0.284 0.491 7.38 33883.8 MSCL1_1702151460 1.002087 0.001347 1.002008 0.001367 1.001970 0.001392 1.001813 0.001419 1.001855 0.001450 1.002089 0.001484 
7800.318497 1.0243 896.6 0.235 0.248 7.16 33751.4 MSCL1_1702151461 1.003878 0.001355 1.003650 0.001374 1.003795 0.001399 1.003638 0.001427 1.003734 0.001458 1.003870 0.001492 
7800.318902 1.0243 904.8 0.100 -0.279 7.83 32319.8 MSCL1_1702151462 1.005053 0.001354 1.004650 0.001374 1.004333 0.001400 1.003863 0.001428 1.003659 0.001459 1.003759 0.001494 
7800.319295 1.0243 902.3 0.347 -0.211 8.07 30174.7 MSCL1_1702151463 1.000156 0.001347 1.000342 0.001366 1.000756 0.001391 1.000860 0.001419 1.000721 0.001450 1.000806 0.001483 
7800.319700 1.0243 900.7 0.474 -0.110 7.39 34016.7 MSCL1_1702151464 1.003545 0.001349 1.003150 0.001369 1.003145 0.001395 1.002917 0.001423 1.003163 0.001455 1.003249 0.001488 
7800.320094 1.0243 894.8 -0.047 0.284 7.39 32938.0 MSCL1_1702151465 1.001260 0.001346 1.000534 0.001365 1.000660 0.001390 1.000337 0.001418 1.000543 0.001449 1.000389 0.001482 
7800.320476 1.0243 886.3 0.158 0.323 7.02 35982.9 MSCL1_1702151466 1.003264 0.001343 1.003027 0.001363 1.003109 0.001387 1.003181 0.001415 1.002995 0.001445 1.002552 0.001477 
7800.320869 1.0243 890.9 -0.016 0.018 7.60 33804.4 MSCL1_1702151467 1.001572 0.001345 1.001245 0.001365 1.000520 0.001389 1.000219 0.001417 1.000402 0.001448 1.000459 0.001481 
7800.321263 1.0243 887.1 0.335 -0.029 7.58 30293.2 MSCL1_1702151468 1.002327 0.001348 1.002426 0.001367 1.002535 0.001391 1.002737 0.001419 1.001851 0.001449 1.001689 0.001482 
7800.321645 1.0244 888.9 -0.045 -0.256 7.23 33459.6 MSCL1_1702151469 1.004844 0.001348 1.004245 0.001367 1.004193 0.001392 1.004230 0.001420 1.004054 0.001450 1.004397 0.001484 
7800.322062 1.0244 892.7 0.471 -0.296 7.53 31861.0 MSCL1_1702151470 1.001493 0.001351 1.001071 0.001370 1.000914 0.001394 1.000980 0.001422 1.000935 0.001453 1.000799 0.001486 
7800.322443 1.0244 898.7 -0.049 -0.129 6.99 35214.5 MSCL1_1702151471 1.002460 0.001348 1.002233 0.001368 1.002320 0.001393 1.002535 0.001421 1.002528 0.001452 1.002562 0.001485 
7800.322849 1.0244 897.1 0.183 -0.390 7.60 31237.2 MSCL1_1702151472 1.001860 0.001353 1.001819 0.001371 1.002197 0.001396 1.002019 0.001424 1.001993 0.001454 1.002093 0.001488 
7800.323242 1.0245 895.9 0.247 0.077 6.85 37094.5 MSCL1_1702151473 1.003812 0.001353 1.003989 0.001374 1.003751 0.001399 1.003802 0.001428 1.003816 0.001459 1.003509 0.001493 
7800.323636 1.0245 891.7 -0.097 0.330 7.10 33223.1 MSCL1_1702151474 1.002724 0.001355 1.002602 0.001374 1.002459 0.001398 1.002168 0.001426 1.002273 0.001456 1.002515 0.001490 
7800.324041 1.0246 889.8 0.205 0.283 8.17 25260.1 MSCL1_1702151475 1.002194 0.001367 1.002460 0.001384 1.002317 0.001406 1.002079 0.001432 1.002395 0.001462 1.002473 0.001495 
7800.324434 1.0246 888.1 0.553 -0.027 7.63 25426.9 MSCL1_1702151476 1.001737 0.001369 1.001510 0.001384 1.001421 0.001405 1.001356 0.001431 1.001164 0.001460 1.001233 0.001492 
7800.324816 1.0247 884.0 -0.445 -0.346 7.62 30139.8 MSCL1_1702151477 1.004470 0.001357 1.004105 0.001375 1.003931 0.001399 1.004003 0.001427 1.003707 0.001457 1.003971 0.001491 
7800.325221 1.0247 885.4 0.442 -0.068 7.21 34691.7 MSCL1_1702151478 1.002828 0.001347 1.002637 0.001367 1.002409 0.001391 1.002418 0.001419 1.002143 0.001449 1.001764 0.001482 
7800.325627 1.0248 885.2 0.097 0.150 7.19 34685.7 MSCL1_1702151479 1.002165 0.001350 1.001773 0.001370 1.001993 0.001395 1.001520 0.001423 1.001636 0.001454 1.001210 0.001486 
7800.326021 1.0249 878.9 -0.205 0.453 7.40 32227.6 MSCL1_1702151480 1.004294 0.001354 1.004003 0.001373 1.004081 0.001396 1.003751 0.001423 1.003430 0.001453 1.003249 0.001485 
7800.326414 1.0249 886.1 0.316 0.394 7.55 31812.0 MSCL1_1702151481 1.005076 0.001354 1.004561 0.001373 1.004379 0.001396 1.004380 0.001424 1.004071 0.001455 1.003357 0.001487 
7800.326808 1.0250 884.6 0.550 -0.158 8.31 25661.4 MSCL1_1702151482 1.003267 0.001354 1.003241 0.001371 1.003510 0.001394 1.003661 0.001421 1.003671 0.001451 1.003943 0.001483 
7800.327213 1.0251 881.6 -0.080 -0.331 7.42 30176.6 MSCL1_1702151483 1.000876 0.001355 1.000618 0.001372 1.000878 0.001395 1.001247 0.001422 1.001399 0.001452 1.001225 0.001484 
7800.327606 1.0251 894.2 -0.285 -0.049 8.28 29139.6 MSCL1_1702151484 1.002615 0.001356 1.002221 0.001374 1.002412 0.001398 1.002434 0.001425 1.003020 0.001457 1.003128 0.001490 
7800.327988 1.0252 884.7 0.331 -0.119 7.81 32148.1 MSCL1_1702151485 1.003731 0.001354 1.003710 0.001373 1.003720 0.001397 1.004170 0.001425 1.004116 0.001456 1.003824 0.001489 
7800.328370 1.0253 892.0 -0.096 0.171 7.85 30516.2 MSCL1_1702151486 1.002349 0.001351 1.002196 0.001371 1.002274 0.001396 1.002128 0.001424 1.002532 0.001456 1.002858 0.001490 
7800.328775 1.0254 887.5 -0.260 0.246 7.18 34105.6 MSCL1_1702151487 1.003276 0.001354 1.002895 0.001373 1.002834 0.001397 1.002660 0.001424 1.002232 0.001455 1.001955 0.001487 
7800.329169 1.0255 878.6 0.312 0.097 7.46 31111.1 MSCL1_1702151488 1.000991 0.001351 1.000909 0.001370 1.000504 0.001393 1.000059 0.001420 1.000449 0.001451 1.000855 0.001484 
7800.329574 1.0256 876.4 -0.186 0.214 7.12 34174.7 MSCL1_1702151489 1.003362 0.001351 1.003188 0.001370 1.003679 0.001395 1.003491 0.001422 1.003194 0.001452 1.003011 0.001485 
7800.329968 1.0257 877.6 0.332 -0.149 7.18 30446.1 MSCL1_1702151490 1.002249 0.001360 1.001490 0.001377 1.001034 0.001399 1.000608 0.001425 1.000420 0.001455 1.000526 0.001488 
7800.330361 1.0258 876.2 0.045 -0.059 7.16 30303.9 MSCL1_1702151491 1.002278 0.001359 1.001957 0.001375 1.002057 0.001398 1.002304 0.001425 1.002199 0.001454 1.002146 0.001486 
7800.330755 1.0259 878.4 0.153 -0.443 7.13 33198.4 MSCL1_1702151492 1.000426 0.001353 1.000127 0.001371 0.999836 0.001394 0.999557 0.001421 0.999159 0.001451 0.998748 0.001482 
7800.331148 1.0260 880.0 0.021 0.059 7.59 29793.6 MSCL1_1702151493 1.001657 0.001357 1.001709 0.001375 1.002019 0.001398 1.001997 0.001425 1.001747 0.001454 1.002109 0.001487 
7800.331530 1.0261 881.1 -0.235 0.060 7.08 33697.9 MSCL1_1702151494 1.001102 0.001352 1.000411 0.001370 1.000049 0.001394 1.000258 0.001422 0.999720 0.001452 0.999688 0.001485 
7800.331924 1.0262 883.0 0.147 0.191 8.09 29374.9 MSCL1_1702151495 1.001930 0.001353 1.001581 0.001371 1.001353 0.001394 1.001465 0.001422 1.001035 0.001452 1.001045 0.001484 
7800.332317 1.0264 874.5 0.417 -0.242 7.39 33376.8 MSCL1_1702151496 1.000739 0.001344 1.000925 0.001363 1.001072 0.001387 1.000932 0.001414 1.000968 0.001444 1.001386 0.001477 
7800.332711 1.0265 868.5 -0.364 -0.047 7.59 31538.4 MSCL1_1702151497 1.003675 0.001351 1.003958 0.001370 1.003835 0.001392 1.003923 0.001419 1.004242 0.001449 1.004171 0.001481 
7800.333116 1.0266 864.6 0.061 -0.105 7.39 31484.9 MSCL1_1702151498 1.002830 0.001352 1.002649 0.001371 1.002968 0.001395 1.002860 0.001422 1.003055 0.001452 1.003211 0.001485 
7800.333498 1.0267 862.9 0.332 -0.184 7.06 36866.5 MSCL1_1702151499 1.001760 0.001344 1.001118 0.001363 1.000898 0.001386 1.000561 0.001413 1.000445 0.001442 1.000233 0.001474 
7800.333903 1.0269 858.9 0.067 -0.289 7.33 36235.6 MSCL1_1702151500 1.002933 0.001339 1.002458 0.001358 1.002791 0.001382 1.002776 0.001409 1.002448 0.001438 1.001447 0.001469 
7800.334296 1.0270 858.4 0.222 -0.359 7.55 34140.8 MSCL1_1702151501 1.001210 0.001341 1.000504 0.001360 1.000004 0.001383 0.999532 0.001410 0.999291 0.001440 0.999556 0.001473 
7800.334690 1.0272 865.1 0.231 0.073 7.80 35367.1 MSCL1_1702151502 1.003833 0.001345 1.003262 0.001364 1.003160 0.001389 1.003248 0.001416 1.003361 0.001447 1.003793 0.001480 
7800.335083 1.0273 870.4 0.512 0.364 7.42 34917.9 MSCL1_1702151503 1.004356 0.001350 1.003837 0.001369 1.003900 0.001394 1.003865 0.001422 1.003977 0.001454 1.004176 0.001487 
7800.335488 1.0275 866.9 -0.286 0.390 7.19 36738.3 MSCL1_1702151504 1.002940 0.001345 1.002455 0.001365 1.002079 0.001390 1.001837 0.001418 1.002046 0.001449 1.002256 0.001483 
7800.335882 1.0276 869.3 -0.097 -0.336 7.22 36725.9 MSCL1_1702151505 1.004750 0.001345 1.004509 0.001366 1.004668 0.001391 1.004533 0.001419 1.003888 0.001449 1.003555 0.001481 
7800.336275 1.0278 879.0 0.174 -0.552 7.27 36691.1 MSCL1_1702151506 1.002597 0.001352 1.002003 0.001372 1.001997 0.001397 1.002128 0.001426 1.002081 0.001457 1.001840 0.001490 
7800.336669 1.0279 887.2 0.363 -0.348 7.41 32978.3 MSCL1_1702151507 1.002762 0.001360 1.002539 0.001380 1.002474 0.001404 1.002899 0.001433 1.002838 0.001464 1.002438 0.001497 
7800.337062 1.0281 898.3 -0.257 0.061 7.49 35808.1 MSCL1_1702151508 1.003208 0.001359 1.003143 0.001380 1.003333 0.001406 1.003629 0.001436 1.003281 0.001467 1.003227 0.001502 
7800.337456 1.0283 907.5 0.101 0.341 6.90 39729.8 MSCL1_1702151509 1.004192 0.001364 1.003762 0.001385 1.003973 0.001412 1.003796 0.001441 1.003230 0.001472 1.002950 0.001506 
7800.337850 1.0285 910.9 0.343 0.335 7.46 33811.8 MSCL1_1702151510 1.003058 0.001365 1.002478 0.001385 1.002463 0.001410 1.002265 0.001439 1.002276 0.001471 1.002221 0.001505 
7800.338243 1.0286 902.6 0.126 -0.238 7.39 33403.0 MSCL1_1702151511 1.002736 0.001363 1.002509 0.001382 1.002164 0.001406 1.001754 0.001434 1.001846 0.001465 1.001798 0.001499 
7800.338648 1.0288 898.3 -0.081 0.055 8.12 29383.7 MSCL1_1702151512 1.003238 0.001361 1.002522 0.001380 1.002571 0.001405 1.002242 0.001433 1.002117 0.001464 1.002306 0.001498 
7800.339030 1.0290 902.8 0.245 -0.219 7.68 31509.8 MSCL1_1702151513 1.002600 0.001362 1.002365 0.001382 1.002702 0.001407 1.002608 0.001436 1.002143 0.001467 1.002493 0.001501 
7800.339435 1.0292 897.7 0.030 -0.537 7.36 32884.2 MSCL1_1702151514 1.002158 0.001358 1.001733 0.001379 1.001585 0.001405 1.001574 0.001434 1.001263 0.001466 1.001628 0.001500 
7800.339829 1.0294 888.4 0.487 -0.469 7.35 36998.7 MSCL1_1702151515 1.001243 0.001350 1.001192 0.001372 1.001304 0.001398 1.001393 0.001427 1.001435 0.001459 1.001805 0.001493 
7800.340234 1.0296 883.0 0.111 -0.287 7.45 36490.4 MSCL1_1702151516 1.002576 0.001354 1.002128 0.001374 1.002164 0.001399 1.001926 0.001427 1.001937 0.001458 1.001668 0.001491 
7800.340627 1.0298 876.9 0.093 -0.168 7.81 34046.8 MSCL1_1702151517 1.004088 0.001352 1.003948 0.001373 1.004122 0.001398 1.004043 0.001427 1.003650 0.001458 1.003948 0.001493 
7800.341021 1.0300 868.6 0.250 -0.108 7.93 34119.5 MSCL1_1702151518 1.002458 0.001349 1.002108 0.001368 1.002330 0.001393 1.002222 0.001421 1.001967 0.001451 1.002027 0.001484 
7800.341426 1.0302 861.6 0.389 0.457 7.52 33465.4 MSCL1_1702151519 1.002229 0.001347 1.002300 0.001366 1.002062 0.001390 1.002113 0.001418 1.002195 0.001449 1.002288 0.001481 
7800.341819 1.0304 858.7 0.116 -0.065 7.12 39004.2 MSCL1_1702151520 1.001520 0.001344 1.001022 0.001363 1.000804 0.001388 1.000533 0.001415 1.000221 0.001445 1.000138 0.001478 
7800.342225 1.0306 862.2 -0.078 0.157 7.90 34385.1 MSCL1_1702151521 1.004274 0.001345 1.004008 0.001365 1.003859 0.001389 1.003189 0.001415 1.003096 0.001445 1.003266 0.001478 
7800.342618 1.0308 866.7 0.643 0.064 8.09 30408.3 MSCL1_1702151522 1.006654 0.001358 1.006866 0.001377 1.006747 0.001401 1.006684 0.001429 1.006538 0.001459 1.006436 0.001492 
7800.343023 1.0311 859.9 0.188 -0.064 7.83 32686.4 MSCL1_1702151523 1.004619 0.001355 1.004207 0.001373 1.004216 0.001396 1.004060 0.001423 1.003948 0.001453 1.003574 0.001485 
7800.343428 1.0313 855.2 -0.141 0.170 8.27 29573.9 MSCL1_1702151524 1.003622 0.001350 1.003361 0.001369 1.003483 0.001392 1.003233 0.001419 1.003047 0.001448 1.003219 0.001481 
7800.343822 1.0315 853.6 0.509 -0.350 7.89 29253.3 MSCL1_1702151525 1.001764 0.001344 1.001859 0.001363 1.001362 0.001385 1.001130 0.001411 1.001028 0.001440 1.000958 0.001471 
7800.344227 1.0318 854.8 0.013 -0.179 7.56 35170.3 MSCL1_1702151526 1.001058 0.001346 1.000905 0.001365 1.000831 0.001389 1.000735 0.001416 1.000784 0.001445 1.000566 0.001477 
7800.344632 1.0320 853.8 0.115 0.005 7.09 37226.0 MSCL1_1702151527 1.004190 0.001345 1.003774 0.001364 1.003546 0.001388 1.003391 0.001416 1.003208 0.001445 1.003043 0.001478 
7800.345025 1.0323 859.1 0.261 0.105 8.11 31633.0 MSCL1_1702151528 1.002256 0.001348 1.001906 0.001367 1.001518 0.001391 1.001512 0.001418 1.001079 0.001448 1.000927 0.001480 
7800.345419 1.0325 860.2 0.106 0.126 7.37 36355.7 MSCL1_1702151529 1.003575 0.001349 1.003105 0.001368 1.002802 0.001392 1.002619 0.001419 1.002706 0.001450 1.002876 0.001482 
7800.345812 1.0327 871.3 0.443 -0.173 7.04 37639.8 MSCL1_1702151530 1.004579 0.001351 1.003877 0.001369 1.003118 0.001392 1.002723 0.001419 1.002507 0.001449 1.002954 0.001482 
7800.346206 1.0330 858.3 0.011 -0.082 7.53 34215.5 MSCL1_1702151531 1.004208 0.001347 1.003815 0.001366 1.003740 0.001389 1.003664 0.001416 1.003561 0.001445 1.003242 0.001477 
7800.346611 1.0333 865.8 0.111 0.515 7.59 32401.8 MSCL1_1702151532 1.001804 0.001348 1.002380 0.001367 1.002466 0.001391 1.002297 0.001417 1.002363 0.001447 1.002048 0.001479 
7800.347005 1.0335 868.2 0.075 -0.754 7.92 31783.4 MSCL1_1702151533 1.001160 0.001350 1.000991 0.001368 1.001142 0.001392 1.001431 0.001419 1.001257 0.001449 1.001036 0.001481 
7800.347387 1.0338 862.2 0.287 -0.206 7.99 29615.7 MSCL1_1702151534 1.002817 0.001356 1.002472 0.001373 1.002387 0.001395 1.002699 0.001422 1.002550 0.001452 1.002258 0.001483 
7800.347780 1.0340 855.9 0.315 0.118 7.41 32476.9 MSCL1_1702151535 1.002757 0.001351 1.002309 0.001369 1.002034 0.001391 1.001921 0.001418 1.001686 0.001447 1.001543 0.001479 
7800.348185 1.0343 857.4 -0.032 0.035 7.75 33172.2 MSCL1_1702151536 1.003077 0.001351 1.003373 0.001370 1.003827 0.001394 1.004063 0.001421 1.004058 0.001451 1.004178 0.001483 
7800.348590 1.0346 863.4 0.047 0.327 7.62 30672.9 MSCL1_1702151537 1.004800 0.001357 1.004906 0.001375 1.004575 0.001398 1.004195 0.001424 1.004265 0.001454 1.004028 0.001486 
7800.348984 1.0349 868.0 -0.074 -0.221 7.92 34042.9 MSCL1_1702151538 1.000317 0.001350 0.999860 0.001369 0.999722 0.001394 0.999604 0.001421 0.999482 0.001452 0.999384 0.001485 
7800.349400 1.0352 871.7 -0.095 -0.159 8.14 30481.4 MSCL1_1702151539 1.003059 0.001357 1.003231 0.001376 1.003133 0.001400 1.002797 0.001427 1.002558 0.001457 1.002216 0.001489 
7800.349794 1.0355 867.2 0.115 -0.572 7.24 36030.1 MSCL1_1702151540 1.002903 0.001350 1.002480 0.001370 1.002218 0.001395 1.002160 0.001423 1.001479 0.001454 1.001286 0.001487 
7800.350199 1.0358 861.3 -0.137 -0.521 7.23 38346.3 MSCL1_1702151541 1.003085 0.001350 1.002642 0.001368 1.002422 0.001392 1.002240 0.001419 1.001953 0.001449 1.001692 0.001482 
7800.350604 1.0361 863.7 0.065 0.168 8.02 28840.9 MSCL1_1702151542 1.001684 0.001356 1.001730 0.001373 1.001836 0.001395 1.001619 0.001421 1.001699 0.001449 1.001711 0.001481 
7800.350998 1.0364 866.6 0.372 0.154 7.99 34328.9 MSCL1_1702151543 1.005131 0.001355 1.004616 0.001374 1.004675 0.001398 1.004796 0.001425 1.004515 0.001455 1.004192 0.001488 
7800.351391 1.0367 865.9 0.571 -0.041 7.70 34761.3 MSCL1_1702151544 1.001589 0.001350 1.001442 0.001369 1.001805 0.001393 1.001760 0.001420 1.001556 0.001450 1.001657 0.001482 
7800.351796 1.0370 862.5 0.143 -0.099 7.31 36025.2 MSCL1_1702151545 1.004376 0.001351 1.003676 0.001370 1.003543 0.001394 1.003690 0.001422 1.003450 0.001452 1.003400 0.001485 
7800.352190 1.0373 860.0 0.028 -0.164 8.50 27950.5 MSCL1_1702151546 1.000339 0.001359 1.000103 0.001375 0.999925 0.001396 0.999899 0.001422 0.999332 0.001450 0.999431 0.001482 
7800.352595 1.0376 863.5 0.419 -0.603 7.15 36462.4 MSCL1_1702151547 1.001245 0.001349 1.000900 0.001368 1.000857 0.001392 1.000536 0.001419 1.000515 0.001449 1.000291 0.001481 
7800.352977 1.0379 862.3 0.259 -0.451 7.55 32861.9 MSCL1_1702151548 1.002420 0.001354 1.002330 0.001372 1.002262 0.001396 1.002050 0.001422 1.001416 0.001452 1.001553 0.001484 
7800.353383 1.0383 865.0 -0.146 -0.641 7.80 31700.4 MSCL1_1702151549 1.005139 0.001357 1.005127 0.001376 1.005280 0.001400 1.005324 0.001428 1.005527 0.001459 1.005527 0.001491 
7800.353776 1.0386 863.8 0.146 -0.510 7.35 38160.2 MSCL1_1702151550 1.001493 0.001349 1.001160 0.001369 1.001048 0.001393 1.000866 0.001420 1.000700 0.001451 1.000484 0.001483 
7800.354170 1.0389 859.4 0.378 0.005 6.95 34603.7 MSCL1_1702151551 1.003438 0.001355 1.003335 0.001374 1.003416 0.001399 1.003480 0.001426 1.003520 0.001457 1.003521 0.001490 
7800.354587 1.0393 852.6 0.062 -0.103 8.00 35826.5 MSCL1_1702151552 1.001922 0.001349 1.001817 0.001369 1.002105 0.001394 1.001661 0.001421 1.001919 0.001452 1.001987 0.001485 
7800.354980 1.0396 846.6 0.456 0.176 7.89 30936.4 MSCL1_1702151553 1.002189 0.001345 1.001962 0.001364 1.001748 0.001388 1.001659 0.001415 1.001399 0.001445 1.001201 0.001477 
7800.355374 1.0399 842.3 0.057 -0.399 7.90 32211.1 MSCL1_1702151554 1.005009 0.001350 1.004957 0.001368 1.004510 0.001390 1.004745 0.001417 1.004462 0.001446 1.004622 0.001478 
7800.355767 1.0403 839.6 0.298 -0.725 6.91 38789.1 MSCL1_1702151555 1.002591 0.001343 1.002189 0.001361 1.001956 0.001384 1.001853 0.001410 1.001751 0.001440 1.001788 0.001472 
7800.356172 1.0406 835.8 0.226 -0.373 8.12 29533.2 MSCL1_1702151556 1.005064 0.001354 1.004645 0.001371 1.004726 0.001393 1.004864 0.001420 1.004613 0.001449 1.004885 0.001481 
7800.356566 1.0410 835.5 0.516 0.023 8.27 29967.0 MSCL1_1702151557 1.005682 0.001354 1.005245 0.001370 1.005176 0.001392 1.005398 0.001418 1.005166 0.001447 1.005229 0.001478 
